start_node,end_node,name,length
579049173,61329844,Sidney Street,13.422
579049173,7884019462,Sidney Street,60.712
575444717,575444083,Main Street,47.023
575444717,61321274,Main Street,22.421
7884019453,61321305,Blanche Street,12.486
7884019458,7884019456,Sidney Place,61.944
7884019459,61328089,Green Street,48.734
7884019462,61326960,Sidney Street,6.158
7884019462,579049173,Sidney Street,60.712
7884019456,564527477,Sidney Place,5.438
7884019457,1722449464,Cottage Street,24.524
5264316188,61501085,Exeter Street,10.589
5264316188,7504992829,Exeter Street,49.333
8324159322,7866981409,Massachusetts Avenue,13.145
8324159322,7703039141,Massachusetts Avenue,12.575
7884019578,61320984,Brookline Street,5.347
7884019579,540399235,Franklin Street,72.885
7884019580,10737427679,Brookline Street,32.247
7884019581,61320984,Franklin Street,6.1
7884019586,61318592,Brookline Street,5.07
7884019587,7884019578,Brookline Street,60.719
7884019588,61318595,Auburn Street,101.137
7884019589,61322647,Watson Street,4.191
2691995531,275304164,Long Siding,499.56
2691995531,4557338198,Long Siding,429.88000000000005
7884019603,61327104,Upton Street,6.939
7884019603,8334324236,Upton Street,43.01
7884019599,61322898,Perry Street,8.8
7884019600,7884019599,Perry Street,135.256
7884019601,61327104,Magazine Street,5.02
7884019601,61322905,Magazine Street,18.961
3620902830,4248838247,Third Street,45.849000000000004
8519179718,6100432137,Main Street,21.022
8519179718,1819633310,Main Street,49.187000000000005
8519179722,6100432137,Vassar Street,10.964
8519179722,4039154194,Vassar Street,45.853
2691995745,11752005397,Grand Junction Running Track,374.259
2691995745,9163452275,Grand Junction Running Track,21.049
2691995745,4557338198,Long Siding,374.247
12258253116,12300622787,Massachusetts Avenue,93.675
7732632005,8121513391,,14.078
4039154194,8519179722,Vassar Street,45.853
4039154194,11178027118,Vassar Street,28.707
7504992829,61422261,Exeter Street,2.416
7504992829,5264316188,Exeter Street,49.333
4804188849,61318066,Memorial Drive,9.297
4804188849,61328222,Memorial Drive,197.267
4804188851,61318066,Memorial Drive,11.101
4804188851,61328171,Memorial Drive,74.368
7882742568,7870841857,Acorn Street,92.362
7882742568,61321146,Acorn Street,5.377
61283119,7870841845,Brookline Street,8.969
61283119,7870841842,Henry Street,7.573
61283119,7870841836,Henry Street,7.48
61283126,7870841850,Brookline Street,6.468
61283126,7870841849,Chestnut Street,5.206
61283126,7870841851,Chestnut Street,5.744
7887231878,61324668,Amherst Alley,25.305
61283218,11951116492,Amherst Alley,5.707
12300622788,7727727727,Massachusetts Avenue,28.375
12300622788,12300622787,Massachusetts Avenue,114.964
61283269,7866981406,Massachusetts Avenue,13.72
61283269,7866981409,Massachusetts Avenue,16.129
12300622787,12300622788,Massachusetts Avenue,114.964
12300622787,12258253116,Massachusetts Avenue,93.675
61283293,2694721017,Endicott Street,9.663
61283293,568218971,Memorial Drive,12.865
61283311,7579360337,Endicott Street,12.63
61283311,7071581206,Amherst Alley,29.244
61283315,7870841851,Chestnut Street,37.093
61283315,61321146,Chestnut Street,38.723
61283315,7870841822,Hastings Square,3.771
1052777483,1052761909,Third Street,9.475
1052777483,6868617311,Main Street,7.928
7866981387,61283350,Albany Street,9.492
7866981387,365391365,Albany Street,145.656
61283350,7866981387,Albany Street,9.492
61283350,61283366,Main Street,53.844
61283350,6154467576,Main Street,127.268
1052777499,1052777483,Broadway,10.953
7866981406,61283269,Massachusetts Avenue,13.72
7866981406,579064852,Massachusetts Avenue,51.218
7866981409,8324159322,Massachusetts Avenue,13.145
7866981409,61283269,Massachusetts Avenue,16.129
61283361,436587028,Ames Street,148.22699999999998
61283366,1819633310,Main Street,45.883
61283366,61283350,Main Street,53.844
61283373,12188341782,Main Street,73.583
61283373,8602936356,Main Street,14.979
61283385,6755381189,Main Street,35.961
61283385,7899628454,Main Street,66.19
7866981432,365391365,Albany Street,32.97
7866981432,4406201720,Albany Street,7.676
7866981442,4406201720,Portland Street,9.136
7866981442,6154467573,Portland Street,102.525
9072007516,5456384068,Amherst Alley,13.018
